age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,last_contact_day
35.0,services,s,secondary,no,11.0,yes,no,cellular,294.0,1.0,-1.0,0.0,unknown,205.0
48.0,management,d,tertiary,no,-547.0,no,no,cellular,275.0,2.0,-1.0,0.0,unknown,324.0
35.0,entrepreneur,m,primary,no,-394.0,yes,no,cellular,217.0,3.0,-1.0,0.0,unknown,323.0
32.0,blue-collar,m,primary,no,3136.0,yes,no,cellular,820.0,1.0,-1.0,0.0,unknown,322.0
27.0,management,s,secondary,no,589.0,no,no,cellular,24.0,1.0,-1.0,0.0,unknown,27.0
49.0,entrepreneur,d,tertiary,no,315.0,no,no,cellular,240.0,1.0,-1.0,0.0,unknown,253.0
29.0,blue-collar,m,secondary,no,912.0,yes,no,cellular,785.0,1.0,-1.0,0.0,unknown,132.0
56.0,admin.,s,secondary,no,1854.0,yes,no,telephone,45.0,1.0,342.0,2.0,failure,126.0
31.0,entrepreneur,m,tertiary,no,1216.0,no,no,cellular,150.0,4.0,-1.0,0.0,unknown,219.0
45.0,technician,s,unknown,no,7108.0,yes,yes,cellular,53.0,1.0,172.0,3.0,failure,321.0
37.0,management,m,tertiary,no,727.0,no,no,cellular,176.0,10.0,-1.0,0.0,unknown,232.0
51.0,admin.,m,secondary,no,0.0,no,no,telephone,96.0,5.0,-1.0,0.0,unknown,323.0
46.0,blue-collar,m,secondary,no,0.0,yes,no,cellular,264.0,2.0,-1.0,0.0,unknown,127.0
30.0,technician,s,tertiary,no,3086.0,yes,no,cellular,150.0,1.0,-1.0,0.0,unknown,323.0
32.0,admin.,m,secondary,no,86.0,yes,no,unknown,1099.0,1.0,-1.0,0.0,unknown,145.0
55.0,management,m,tertiary,no,16786.0,no,no,cellular,90.0,1.0,-1.0,0.0,unknown,321.0
26.0,admin.,s,secondary,no,-326.0,yes,no,unknown,128.0,3.0,-1.0,0.0,unknown,138.0
36.0,technician,s,secondary,no,1855.0,yes,no,cellular,75.0,1.0,273.0,1.0,failure,34.0
34.0,management,s,tertiary,no,1049.0,yes,no,cellular,101.0,2.0,129.0,1.0,failure,320.0
33.0,housemaid,d,secondary,no,-18.0,yes,no,unknown,27.0,8.0,-1.0,0.0,unknown,155.0
49.0,admin.,s,tertiary,no,228.0,yes,no,cellular,368.0,1.0,-1.0,0.0,unknown,60.0
36.0,services,m,primary,no,413.0,yes,no,telephone,60.0,1.0,176.0,1.0,failure,132.0
42.0,blue-collar,d,primary,no,28.0,yes,no,unknown,126.0,3.0,-1.0,0.0,unknown,124.0
52.0,management,m,tertiary,no,2708.0,yes,no,cellular,231.0,1.0,-1.0,0.0,unknown,323.0
31.0,admin.,m,secondary,no,0.0,yes,yes,cellular,79.0,3.0,-1.0,0.0,unknown,321.0
34.0,admin.,m,secondary,no,626.0,yes,no,cellular,142.0,2.0,-1.0,0.0,unknown,133.0
35.0,entrepreneur,m,secondary,no,24.0,yes,no,cellular,128.0,1.0,181.0,1.0,failure,320.0
31.0,technician,s,secondary,no,201.0,no,no,cellular,100.0,9.0,-1.0,0.0,unknown,239.0
49.0,blue-collar,s,primary,no,1040.0,no,no,cellular,474.0,2.0,-1.0,0.0,unknown,188.0
29.0,services,s,tertiary,no,737.0,yes,yes,cellular,499.0,5.0,248.0,1.0,failure,29.0
35.0,management,m,tertiary,no,272.0,yes,yes,cellular,163.0,2.0,-1.0,0.0,unknown,191.0
30.0,services,m,secondary,no,-176.0,yes,no,cellular,47.0,31.0,-1.0,0.0,unknown,210.0
60.0,retired,d,secondary,no,1923.0,no,no,cellular,282.0,1.0,-1.0,0.0,unknown,146.0
27.0,services,s,tertiary,no,9965.0,yes,no,cellular,662.0,1.0,-1.0,0.0,unknown,202.0
46.0,technician,m,tertiary,no,0.0,no,no,unknown,159.0,1.0,-1.0,0.0,unknown,156.0
41.0,blue-collar,m,secondary,no,2717.0,yes,yes,cellular,559.0,2.0,-1.0,0.0,unknown,204.0
37.0,management,m,tertiary,no,23.0,yes,no,unknown,409.0,2.0,-1.0,0.0,unknown,145.0
46.0,services,m,secondary,no,2202.0,yes,no,cellular,83.0,2.0,-1.0,0.0,unknown,28.0
39.0,blue-collar,m,secondary,no,138.0,no,no,unknown,61.0,2.0,-1.0,0.0,unknown,159.0
36.0,entrepreneur,s,secondary,no,157.0,yes,no,unknown,41.0,1.0,-1.0,0.0,unknown,127.0
44.0,technician,d,secondary,no,181.0,no,no,unknown,302.0,1.0,-1.0,0.0,unknown,132.0
31.0,management,s,tertiary,no,96.0,no,no,cellular,63.0,2.0,-1.0,0.0,unknown,240.0
60.0,admin.,m,tertiary,no,1614.0,no,no,cellular,921.0,6.0,-1.0,0.0,unknown,231.0
55.0,management,m,tertiary,no,134.0,no,no,cellular,1650.0,16.0,-1.0,0.0,unknown,223.0
52.0,housemaid,m,secondary,no,14363.0,no,no,unknown,132.0,1.0,-1.0,0.0,unknown,155.0
25.0,technician,m,secondary,no,-559.0,yes,no,cellular,189.0,3.0,-1.0,0.0,unknown,194.0
39.0,blue-collar,m,primary,no,1551.0,no,no,unknown,264.0,16.0,-1.0,0.0,unknown,167.0
43.0,technician,s,tertiary,no,275.0,yes,no,telephone,151.0,2.0,360.0,1.0,other,133.0
35.0,blue-collar,m,unknown,no,75.0,yes,no,unknown,169.0,1.0,-1.0,0.0,unknown,166.0
33.0,self-employed,s,tertiary,no,658.0,yes,no,cellular,93.0,1.0,173.0,2.0,success,101.0
31.0,blue-collar,m,secondary,no,664.0,yes,yes,unknown,987.0,3.0,-1.0,0.0,unknown,140.0
50.0,admin.,s,primary,no,1367.0,no,no,telephone,270.0,2.0,-1.0,0.0,unknown,210.0
30.0,management,m,tertiary,no,692.0,yes,yes,cellular,336.0,4.0,-1.0,0.0,unknown,201.0
48.0,entrepreneur,m,secondary,no,0.0,no,yes,cellular,431.0,2.0,-1.0,0.0,unknown,208.0
39.0,blue-collar,m,primary,no,4146.0,yes,yes,unknown,353.0,1.0,-1.0,0.0,unknown,140.0
36.0,management,m,tertiary,no,85.0,no,no,cellular,249.0,3.0,-1.0,0.0,unknown,230.0
30.0,technician,m,secondary,no,9.0,no,no,cellular,129.0,2.0,-1.0,0.0,unknown,232.0
32.0,admin.,m,tertiary,no,118.0,no,no,cellular,383.0,4.0,176.0,10.0,failure,324.0
48.0,blue-collar,m,primary,no,474.0,yes,yes,unknown,414.0,1.0,-1.0,0.0,unknown,183.0
49.0,technician,m,secondary,no,673.0,yes,no,cellular,501.0,2.0,-1.0,0.0,unknown,230.0
34.0,technician,m,secondary,no,149.0,yes,no,unknown,153.0,2.0,-1.0,0.0,unknown,148.0
55.0,management,d,tertiary,no,2383.0,no,no,cellular,1019.0,2.0,63.0,2.0,success,216.0
41.0,unemployed,m,secondary,no,121.0,yes,no,unknown,390.0,2.0,-1.0,0.0,unknown,128.0
29.0,services,s,tertiary,no,1788.0,no,no,cellular,353.0,1.0,-1.0,0.0,unknown,299.0
59.0,retired,m,secondary,no,0.0,no,no,cellular,247.0,4.0,-1.0,0.0,unknown,198.0
38.0,blue-collar,m,primary,no,476.0,yes,no,unknown,212.0,4.0,-1.0,0.0,unknown,147.0
53.0,management,m,secondary,no,-264.0,no,yes,cellular,150.0,1.0,-1.0,0.0,unknown,32.0
35.0,entrepreneur,m,tertiary,no,2723.0,yes,yes,cellular,275.0,4.0,-1.0,0.0,unknown,219.0
38.0,services,s,tertiary,no,5265.0,no,no,cellular,352.0,1.0,-1.0,0.0,unknown,154.0
56.0,retired,m,tertiary,no,3616.0,no,yes,cellular,63.0,2.0,-1.0,0.0,unknown,223.0
51.0,blue-collar,m,primary,no,462.0,yes,no,cellular,164.0,2.0,-1.0,0.0,unknown,240.0
43.0,unknown,s,unknown,no,181.0,no,no,telephone,41.0,1.0,-1.0,0.0,unknown,27.0
50.0,services,d,secondary,yes,-210.0,no,yes,cellular,153.0,7.0,-1.0,0.0,unknown,232.0
38.0,management,m,secondary,no,1066.0,yes,no,cellular,78.0,2.0,-1.0,0.0,unknown,208.0
29.0,admin.,s,secondary,no,187.0,no,no,cellular,299.0,1.0,-1.0,0.0,unknown,27.0
25.0,services,s,tertiary,no,130.0,yes,no,cellular,49.0,1.0,-1.0,0.0,unknown,196.0
29.0,services,m,secondary,no,1135.0,yes,no,cellular,323.0,1.0,-1.0,0.0,unknown,47.0
37.0,management,m,tertiary,no,596.0,yes,no,cellular,281.0,1.0,345.0,2.0,failure,132.0
35.0,blue-collar,m,secondary,no,280.0,yes,yes,cellular,65.0,50.0,-1.0,0.0,unknown,211.0
36.0,services,m,secondary,no,878.0,yes,no,cellular,108.0,1.0,-1.0,0.0,unknown,109.0
47.0,blue-collar,m,primary,no,550.0,yes,no,unknown,113.0,1.0,-1.0,0.0,unknown,126.0
39.0,blue-collar,m,secondary,no,472.0,yes,no,cellular,612.0,5.0,-1.0,0.0,unknown,28.0
29.0,services,m,secondary,no,1057.0,yes,no,unknown,179.0,1.0,-1.0,0.0,unknown,146.0
34.0,technician,m,secondary,no,30.0,no,no,cellular,193.0,2.0,-1.0,0.0,unknown,230.0
32.0,admin.,s,secondary,no,4344.0,yes,no,cellular,79.0,2.0,118.0,3.0,failure,320.0
54.0,services,d,secondary,no,2398.0,yes,no,cellular,73.0,1.0,-1.0,0.0,unknown,320.0
42.0,management,m,secondary,no,-32.0,yes,no,unknown,77.0,1.0,-1.0,0.0,unknown,132.0
29.0,admin.,s,secondary,no,-498.0,yes,no,cellular,99.0,3.0,227.0,14.0,failure,32.0
50.0,blue-collar,m,primary,no,0.0,yes,no,cellular,131.0,1.0,364.0,2.0,failure,132.0
27.0,admin.,m,secondary,no,-48.0,yes,no,unknown,168.0,2.0,-1.0,0.0,unknown,170.0
41.0,unemployed,m,primary,yes,-581.0,yes,no,unknown,218.0,2.0,-1.0,0.0,unknown,127.0
45.0,services,m,secondary,no,0.0,no,no,cellular,106.0,2.0,-1.0,0.0,unknown,191.0
31.0,services,s,secondary,no,365.0,no,no,cellular,337.0,3.0,-1.0,0.0,unknown,159.0
30.0,self-employed,s,tertiary,no,800.0,no,no,unknown,95.0,2.0,-1.0,0.0,unknown,125.0
34.0,entrepreneur,m,primary,no,0.0,yes,no,cellular,547.0,1.0,-1.0,0.0,unknown,130.0
54.0,blue-collar,m,secondary,no,532.0,yes,no,unknown,220.0,1.0,-1.0,0.0,unknown,133.0
57.0,self-employed,m,tertiary,yes,-3313.0,yes,yes,unknown,153.0,1.0,-1.0,0.0,unknown,128.0
56.0,unemployed,d,primary,no,802.0,no,no,telephone,258.0,2.0,-1.0,0.0,unknown,33.0
31.0,technician,m,secondary,no,344.0,yes,no,unknown,123.0,1.0,-1.0,0.0,unknown,126.0
42.0,management,m,tertiary,no,1161.0,no,no,cellular,101.0,5.0,-1.0,0.0,unknown,222.0
48.0,blue-collar,s,unknown,no,2961.0,no,no,unknown,361.0,1.0,-1.0,0.0,unknown,169.0
40.0,blue-collar,s,primary,no,2226.0,yes,no,telephone,7.0,7.0,-1.0,0.0,unknown,133.0
39.0,technician,s,secondary,no,54.0,yes,yes,unknown,626.0,6.0,-1.0,0.0,unknown,127.0
76.0,retired,m,primary,no,3324.0,no,no,cellular,122.0,1.0,92.0,3.0,success,316.0
51.0,unemployed,m,tertiary,no,1801.0,no,no,cellular,82.0,1.0,77.0,3.0,success,182.0
58.0,management,m,tertiary,no,96.0,no,no,cellular,850.0,1.0,-1.0,0.0,unknown,324.0
42.0,admin.,m,secondary,no,-396.0,yes,no,cellular,80.0,1.0,308.0,4.0,failure,130.0
29.0,blue-collar,m,secondary,no,247.0,no,yes,cellular,199.0,1.0,-1.0,0.0,unknown,187.0
34.0,blue-collar,s,secondary,no,1156.0,yes,no,unknown,234.0,2.0,-1.0,0.0,unknown,142.0
34.0,blue-collar,m,secondary,no,-304.0,yes,yes,unknown,178.0,4.0,-1.0,0.0,unknown,152.0
28.0,student,s,secondary,no,891.0,no,no,telephone,34.0,6.0,-1.0,0.0,unknown,123.0
47.0,management,m,secondary,no,2010.0,no,no,telephone,222.0,6.0,-1.0,0.0,unknown,123.0
45.0,unemployed,d,primary,yes,11.0,no,no,cellular,489.0,5.0,-1.0,0.0,unknown,224.0
34.0,technician,m,secondary,no,0.0,yes,no,cellular,116.0,4.0,-1.0,0.0,unknown,240.0
27.0,unemployed,m,secondary,no,724.0,yes,yes,cellular,200.0,3.0,-1.0,0.0,unknown,106.0
35.0,management,s,tertiary,no,704.0,no,no,cellular,164.0,1.0,-1.0,0.0,unknown,110.0
42.0,admin.,m,secondary,no,3104.0,no,no,cellular,144.0,2.0,-1.0,0.0,unknown,127.0
35.0,unemployed,s,tertiary,no,2340.0,no,no,cellular,420.0,9.0,-1.0,0.0,unknown,211.0
58.0,blue-collar,m,unknown,no,2516.0,yes,no,cellular,303.0,1.0,-1.0,0.0,unknown,196.0
45.0,technician,m,unknown,no,1938.0,no,no,cellular,574.0,1.0,-1.0,0.0,unknown,27.0
50.0,entrepreneur,m,tertiary,no,52.0,no,no,cellular,22.0,8.0,-1.0,0.0,unknown,211.0
26.0,services,m,secondary,no,-236.0,yes,yes,cellular,459.0,1.0,-1.0,0.0,unknown,187.0
56.0,retired,m,secondary,no,3738.0,yes,no,cellular,156.0,1.0,305.0,6.0,other,106.0
39.0,services,m,secondary,no,25.0,yes,yes,cellular,658.0,1.0,351.0,3.0,failure,131.0
34.0,blue-collar,m,secondary,no,678.0,yes,no,cellular,278.0,1.0,-1.0,0.0,unknown,106.0
43.0,admin.,s,secondary,no,1119.0,no,no,telephone,119.0,2.0,-1.0,0.0,unknown,202.0
30.0,admin.,s,tertiary,no,0.0,yes,no,cellular,56.0,3.0,-1.0,0.0,unknown,130.0
46.0,management,d,tertiary,no,4917.0,yes,yes,cellular,5.0,2.0,-1.0,0.0,unknown,211.0
33.0,blue-collar,m,primary,no,240.0,yes,no,unknown,373.0,3.0,-1.0,0.0,unknown,140.0
32.0,admin.,m,secondary,no,2555.0,yes,no,cellular,125.0,1.0,-1.0,0.0,unknown,323.0
60.0,management,m,secondary,no,0.0,no,no,cellular,321.0,4.0,87.0,8.0,failure,139.0
30.0,management,s,tertiary,no,499.0,yes,no,cellular,92.0,2.0,90.0,1.0,failure,224.0
42.0,blue-collar,s,secondary,no,24.0,no,no,unknown,229.0,1.0,-1.0,0.0,unknown,133.0
37.0,blue-collar,m,secondary,no,14.0,yes,no,cellular,38.0,18.0,-1.0,0.0,unknown,211.0
32.0,management,m,tertiary,no,0.0,no,no,cellular,66.0,1.0,-1.0,0.0,unknown,322.0
42.0,unknown,s,unknown,no,1316.0,no,no,unknown,285.0,1.0,-1.0,0.0,unknown,155.0
48.0,management,s,secondary,no,1106.0,no,yes,cellular,265.0,1.0,-1.0,0.0,unknown,188.0
31.0,technician,m,secondary,no,367.0,no,no,cellular,79.0,17.0,-1.0,0.0,unknown,239.0
44.0,blue-collar,m,secondary,no,130.0,yes,yes,cellular,528.0,1.0,-1.0,0.0,unknown,130.0
42.0,services,s,tertiary,no,94.0,yes,no,cellular,176.0,2.0,90.0,4.0,failure,222.0
25.0,admin.,s,secondary,no,289.0,yes,no,cellular,127.0,3.0,-1.0,0.0,unknown,201.0
47.0,blue-collar,m,primary,no,269.0,yes,no,cellular,145.0,5.0,-1.0,0.0,unknown,210.0
46.0,management,d,tertiary,no,134.0,no,no,cellular,134.0,2.0,-1.0,0.0,unknown,230.0
28.0,admin.,s,secondary,no,296.0,yes,no,unknown,218.0,1.0,-1.0,0.0,unknown,132.0
59.0,blue-collar,m,primary,no,699.0,no,no,cellular,98.0,1.0,154.0,6.0,failure,27.0
30.0,technician,s,secondary,no,102.0,yes,no,unknown,614.0,2.0,-1.0,0.0,unknown,126.0
55.0,unemployed,m,tertiary,no,457.0,yes,no,unknown,61.0,3.0,-1.0,0.0,unknown,155.0
31.0,blue-collar,m,secondary,no,-617.0,yes,no,unknown,115.0,2.0,-1.0,0.0,unknown,152.0
49.0,management,m,tertiary,no,15.0,no,no,cellular,166.0,3.0,2.0,2.0,other,29.0
32.0,technician,s,secondary,no,-398.0,no,yes,cellular,387.0,2.0,-1.0,0.0,unknown,187.0
33.0,blue-collar,m,primary,no,1209.0,yes,no,cellular,700.0,1.0,-1.0,0.0,unknown,105.0
37.0,housemaid,m,primary,no,655.0,yes,no,cellular,160.0,1.0,-1.0,0.0,unknown,233.0
43.0,admin.,s,secondary,no,1022.0,yes,no,cellular,163.0,3.0,276.0,2.0,failure,35.0
34.0,self-employed,s,tertiary,no,892.0,yes,no,telephone,31.0,3.0,-1.0,0.0,unknown,28.0
47.0,entrepreneur,s,tertiary,no,77.0,yes,yes,cellular,308.0,1.0,335.0,3.0,failure,126.0
42.0,admin.,s,secondary,no,684.0,no,no,cellular,163.0,1.0,186.0,1.0,success,340.0
51.0,blue-collar,m,primary,no,0.0,no,no,unknown,384.0,1.0,-1.0,0.0,unknown,127.0
46.0,management,m,secondary,no,10.0,yes,no,cellular,122.0,7.0,-1.0,0.0,unknown,209.0
45.0,blue-collar,m,secondary,no,0.0,no,no,cellular,215.0,2.0,-1.0,0.0,unknown,225.0
34.0,blue-collar,m,secondary,no,261.0,yes,no,unknown,611.0,3.0,-1.0,0.0,unknown,147.0
50.0,services,m,secondary,no,1.0,no,no,telephone,80.0,10.0,-1.0,0.0,unknown,222.0
34.0,blue-collar,m,secondary,no,1430.0,yes,yes,cellular,271.0,3.0,-1.0,0.0,unknown,321.0
49.0,technician,m,secondary,no,905.0,no,no,cellular,385.0,7.0,131.0,2.0,failure,354.0
27.0,services,m,secondary,no,472.0,yes,no,cellular,144.0,4.0,-1.0,0.0,unknown,109.0
64.0,management,m,tertiary,no,6251.0,no,no,telephone,125.0,7.0,-1.0,0.0,unknown,35.0
40.0,management,m,tertiary,no,6008.0,yes,no,cellular,989.0,1.0,-1.0,0.0,unknown,321.0
30.0,student,s,secondary,no,314.0,no,no,cellular,189.0,1.0,204.0,6.0,success,179.0
34.0,blue-collar,s,primary,no,709.0,yes,no,unknown,106.0,1.0,-1.0,0.0,unknown,139.0
47.0,unemployed,m,secondary,no,432.0,no,no,cellular,334.0,2.0,-1.0,0.0,unknown,224.0
30.0,technician,s,tertiary,no,0.0,no,no,cellular,121.0,2.0,-1.0,0.0,unknown,233.0
32.0,unemployed,m,primary,no,309.0,yes,no,telephone,185.0,1.0,370.0,3.0,failure,132.0
39.0,blue-collar,d,primary,no,4168.0,yes,no,unknown,172.0,3.0,-1.0,0.0,unknown,170.0
52.0,blue-collar,m,secondary,no,557.0,no,no,unknown,111.0,3.0,-1.0,0.0,unknown,127.0
39.0,admin.,m,tertiary,no,464.0,yes,no,cellular,100.0,1.0,-1.0,0.0,unknown,126.0
58.0,management,d,tertiary,no,0.0,no,no,telephone,227.0,7.0,-1.0,0.0,unknown,190.0
35.0,admin.,d,secondary,no,1224.0,yes,no,cellular,187.0,1.0,-1.0,0.0,unknown,306.0
35.0,blue-collar,s,secondary,no,-257.0,yes,no,unknown,312.0,7.0,-1.0,0.0,unknown,149.0
33.0,management,s,tertiary,no,215.0,yes,no,cellular,101.0,1.0,-1.0,0.0,unknown,85.0
30.0,management,s,tertiary,no,2419.0,no,yes,cellular,213.0,2.0,-1.0,0.0,unknown,155.0
40.0,management,m,tertiary,no,1041.0,yes,no,unknown,73.0,1.0,-1.0,0.0,unknown,162.0
54.0,technician,m,secondary,no,3323.0,yes,yes,cellular,59.0,3.0,-1.0,0.0,unknown,97.0
41.0,admin.,m,secondary,no,1245.0,no,no,unknown,140.0,3.0,-1.0,0.0,unknown,168.0
55.0,housemaid,m,primary,no,16.0,no,no,unknown,64.0,1.0,-1.0,0.0,unknown,170.0
39.0,management,m,tertiary,no,2810.0,no,no,unknown,77.0,1.0,-1.0,0.0,unknown,159.0
37.0,technician,s,secondary,no,435.0,yes,no,unknown,210.0,1.0,-1.0,0.0,unknown,145.0
55.0,blue-collar,m,unknown,no,2691.0,yes,no,cellular,278.0,1.0,104.0,2.0,other,323.0
35.0,management,s,tertiary,no,681.0,no,no,cellular,737.0,1.0,561.0,2.0,success,48.0
37.0,admin.,m,secondary,no,96.0,no,no,cellular,155.0,1.0,99.0,2.0,success,218.0
32.0,services,s,secondary,no,385.0,yes,no,cellular,247.0,2.0,-1.0,0.0,unknown,133.0
37.0,technician,d,secondary,no,3068.0,yes,yes,cellular,370.0,2.0,195.0,1.0,other,323.0
34.0,blue-collar,s,primary,no,1702.0,no,no,cellular,22.0,4.0,-1.0,0.0,unknown,39.0
33.0,management,m,tertiary,no,452.0,yes,no,cellular,168.0,2.0,-1.0,0.0,unknown,240.0
40.0,blue-collar,m,primary,no,-335.0,yes,no,unknown,260.0,1.0,-1.0,0.0,unknown,146.0
41.0,admin.,d,secondary,no,2970.0,no,yes,unknown,169.0,2.0,-1.0,0.0,unknown,177.0
39.0,services,s,secondary,no,3.0,no,yes,unknown,206.0,1.0,-1.0,0.0,unknown,183.0
24.0,technician,s,secondary,no,2019.0,yes,no,unknown,1045.0,1.0,-1.0,0.0,unknown,154.0
38.0,unemployed,m,tertiary,no,2812.0,yes,no,cellular,830.0,1.0,-1.0,0.0,unknown,119.0
33.0,services,m,secondary,no,-333.0,yes,no,cellular,329.0,5.0,-1.0,0.0,unknown,210.0
53.0,blue-collar,m,primary,no,2144.0,yes,no,cellular,217.0,2.0,342.0,1.0,failure,126.0
34.0,admin.,m,secondary,no,507.0,yes,no,unknown,190.0,1.0,-1.0,0.0,unknown,125.0
32.0,technician,m,tertiary,no,401.0,yes,no,cellular,200.0,1.0,-1.0,0.0,unknown,204.0
47.0,admin.,d,tertiary,no,846.0,yes,no,cellular,85.0,2.0,370.0,2.0,failure,132.0
31.0,admin.,s,tertiary,no,5.0,no,yes,cellular,75.0,1.0,206.0,1.0,failure,32.0
32.0,technician,s,secondary,no,1089.0,no,no,cellular,125.0,2.0,-1.0,0.0,unknown,248.0
34.0,technician,s,secondary,no,18777.0,yes,no,cellular,535.0,1.0,-1.0,0.0,unknown,321.0
36.0,management,s,tertiary,no,0.0,yes,no,unknown,88.0,2.0,-1.0,0.0,unknown,146.0
47.0,blue-collar,m,secondary,no,1968.0,yes,no,cellular,394.0,2.0,-1.0,0.0,unknown,211.0
34.0,technician,m,secondary,no,-259.0,yes,no,unknown,124.0,2.0,-1.0,0.0,unknown,146.0
38.0,unemployed,m,primary,no,311.0,no,no,telephone,80.0,11.0,-1.0,0.0,unknown,211.0
41.0,admin.,m,secondary,no,2.0,yes,no,unknown,64.0,1.0,-1.0,0.0,unknown,169.0
29.0,management,m,tertiary,no,727.0,yes,no,cellular,87.0,1.0,-1.0,0.0,unknown,197.0
33.0,technician,m,secondary,no,1234.0,no,no,cellular,109.0,1.0,10.0,1.0,failure,322.0
50.0,blue-collar,m,primary,no,4121.0,yes,yes,cellular,184.0,2.0,151.0,1.0,failure,109.0
47.0,blue-collar,m,secondary,no,480.0,yes,no,unknown,211.0,2.0,-1.0,0.0,unknown,147.0
32.0,technician,m,secondary,no,-410.0,yes,yes,cellular,179.0,3.0,-1.0,0.0,unknown,131.0
25.0,management,s,tertiary,no,1129.0,no,no,cellular,452.0,2.0,-1.0,0.0,unknown,188.0
48.0,technician,m,secondary,no,606.0,yes,no,cellular,231.0,4.0,-1.0,0.0,unknown,230.0
52.0,housemaid,m,primary,no,256.0,no,no,cellular,137.0,1.0,-1.0,0.0,unknown,217.0
41.0,technician,m,tertiary,no,354.0,no,no,cellular,95.0,5.0,-1.0,0.0,unknown,209.0
53.0,unemployed,m,unknown,no,210.0,yes,no,telephone,280.0,3.0,-1.0,0.0,unknown,201.0
48.0,blue-collar,m,primary,no,1876.0,yes,no,unknown,11.0,3.0,-1.0,0.0,unknown,170.0
29.0,technician,s,secondary,no,213.0,yes,no,cellular,174.0,1.0,361.0,1.0,failure,134.0
35.0,management,s,tertiary,no,714.0,yes,no,cellular,263.0,2.0,224.0,0.0,failure,96.0
49.0,management,m,tertiary,no,146.0,no,no,cellular,86.0,2.0,-1.0,0.0,unknown,240.0
63.0,retired,m,secondary,no,18016.0,no,no,cellular,371.0,1.0,-1.0,0.0,unknown,187.0
44.0,management,d,tertiary,no,2237.0,yes,no,unknown,125.0,2.0,-1.0,0.0,unknown,170.0
48.0,management,m,tertiary,no,612.0,no,no,cellular,86.0,7.0,292.0,1.0,other,206.0
39.0,services,s,secondary,no,344.0,yes,no,cellular,347.0,1.0,-1.0,0.0,unknown,137.0
33.0,blue-collar,m,secondary,no,983.0,no,no,unknown,9.0,1.0,-1.0,0.0,unknown,250.0
50.0,services,m,secondary,no,901.0,yes,no,unknown,8.0,6.0,-1.0,0.0,unknown,170.0
29.0,technician,s,secondary,no,1856.0,yes,yes,cellular,134.0,1.0,-1.0,0.0,unknown,137.0
71.0,retired,m,tertiary,no,1486.0,no,no,telephone,110.0,3.0,-1.0,0.0,unknown,110.0
26.0,self-employed,m,secondary,no,492.0,yes,yes,cellular,439.0,4.0,-1.0,0.0,unknown,134.0
46.0,entrepreneur,s,tertiary,no,77.0,yes,yes,unknown,520.0,3.0,-1.0,0.0,unknown,156.0
46.0,admin.,m,secondary,no,2869.0,yes,no,cellular,151.0,2.0,-1.0,0.0,unknown,323.0
47.0,services,m,primary,no,675.0,no,no,cellular,152.0,2.0,-1.0,0.0,unknown,218.0
45.0,technician,d,secondary,no,415.0,yes,no,cellular,74.0,3.0,-1.0,0.0,unknown,36.0
41.0,services,m,secondary,no,7509.0,no,no,unknown,575.0,1.0,-1.0,0.0,unknown,169.0
52.0,self-employed,m,secondary,no,248.0,no,yes,cellular,245.0,3.0,-1.0,0.0,unknown,194.0
32.0,blue-collar,m,secondary,no,419.0,yes,no,cellular,122.0,3.0,325.0,2.0,failure,109.0
47.0,unknown,m,unknown,no,750.0,no,no,unknown,188.0,1.0,-1.0,0.0,unknown,156.0
34.0,management,m,tertiary,no,1770.0,yes,no,cellular,26.0,1.0,101.0,11.0,other,309.0
24.0,admin.,s,tertiary,no,0.0,yes,no,cellular,122.0,2.0,-1.0,0.0,unknown,146.0
26.0,entrepreneur,s,secondary,no,101.0,yes,no,unknown,723.0,1.0,-1.0,0.0,unknown,132.0
42.0,technician,m,tertiary,no,246.0,yes,no,telephone,360.0,2.0,-1.0,0.0,unknown,131.0
52.0,admin.,m,secondary,no,299.0,no,no,cellular,310.0,4.0,-1.0,0.0,unknown,322.0
32.0,technician,m,secondary,no,4174.0,yes,no,unknown,314.0,2.0,-1.0,0.0,unknown,140.0
49.0,blue-collar,m,primary,no,1119.0,yes,no,unknown,493.0,1.0,-1.0,0.0,unknown,170.0
36.0,blue-collar,d,secondary,no,-140.0,yes,no,unknown,222.0,2.0,-1.0,0.0,unknown,145.0
41.0,technician,m,tertiary,no,532.0,yes,no,cellular,74.0,1.0,-1.0,0.0,unknown,189.0
34.0,technician,s,secondary,no,513.0,yes,no,cellular,165.0,3.0,169.0,5.0,other,124.0
33.0,management,m,secondary,no,165.0,yes,no,telephone,126.0,3.0,258.0,15.0,other,35.0
34.0,blue-collar,s,unknown,no,-90.0,yes,no,cellular,20.0,1.0,370.0,1.0,failure,137.0
34.0,blue-collar,m,secondary,no,355.0,yes,no,cellular,189.0,3.0,348.0,3.0,failure,137.0
35.0,management,m,tertiary,no,365.0,no,no,cellular,168.0,2.0,-1.0,0.0,unknown,324.0
36.0,admin.,m,secondary,no,1588.0,yes,no,cellular,103.0,1.0,-1.0,0.0,unknown,96.0
56.0,management,m,tertiary,no,14344.0,yes,no,cellular,358.0,1.0,-1.0,0.0,unknown,35.0
35.0,admin.,m,secondary,no,-112.0,no,no,cellular,394.0,4.0,-1.0,0.0,unknown,209.0
48.0,management,m,tertiary,no,1533.0,no,no,unknown,358.0,1.0,-1.0,0.0,unknown,148.0
